episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
1421,81.71,84,77.5,0.947439,2.066437,25.351807,,32.553032,0.289816
1422,183.48,107,77.61,0.947335,4.117505,14.047626,,32.414482,1.10931
1423,226.1,133,77.81,0.947273,5.329389,21.501263,,31.004629,1.163323
1424,119.5,104,77.95,0.947232,2.470234,16.296909,,30.841196,0.550376
1425,53.67,63,78.01,0.947208,0.546036,15.745111,,29.905134,0.071973
1426,145.46,104,78.15,0.947158,2.663917,12.49384,,33.485054,0.772966
1427,162.91,82,78.27,0.947139,5.864974,21.929026,,31.453114,1.302635
1428,287.87,201,78.55,0.947141,4.325339,15.640985,,30.879158,0.972193
1429,146.51,76,78.64,0.947109,4.332512,39.509949,,32.282665,1.204806
1430,207.02,111,78.82,0.947063,4.906541,14.918505,,32.02142,1.270056
1431,97.24,66,78.94,0.947043,3.183623,47.111057,,33.342327,0.676683
1432,174.45,97,79.08,0.947008,4.540633,17.581896,,29.263395,1.189547
1433,160.09,136,79.27,0.946956,2.258665,19.126961,,31.828053,0.633762
1434,197.75,127,79.43,0.946946,4.692881,17.524586,,32.989647,0.984499
1435,233.14,163,79.65,0.946959,4.094827,14.494915,,34.247509,0.898803
1436,244.38,149,79.86,0.946975,4.518561,15.639934,,34.07827,1.091392
1437,220.1,122,80.01,0.947035,5.965031,20.722857,,30.473417,1.245351
1438,74.26,68,80.11,0.947129,1.858806,24.127066,,35.657803,0.278366
1439,198.7,108,80.26,0.947174,4.24119,17.465359,,33.938114,1.211363
1440,151.9,94,80.4,0.947167,3.106484,19.474575,,31.682289,0.967457
1441,202.9,113,80.56,0.947222,5.959368,16.128952,,32.918026,1.189675
1442,184.65,128,80.76,0.947256,3.251776,20.103168,,33.674358,0.861156
1443,157.21,96,80.92,0.947312,4.337213,16.300016,,35.574162,0.954258
1444,215.06,111,81.09,0.947324,4.673094,14.552262,,33.312763,1.319786
1445,181.99,95,81.27,0.94723,3.209213,17.658438,,34.018906,1.242034
1446,70.13,62,81.4,0.947132,0.85012,27.487295,,36.223045,0.257117
1447,184.53,118,81.59,0.947064,4.332201,16.529512,,31.969755,0.974484
1448,189.46,104,81.74,0.947003,4.784638,12.572127,,35.146324,1.163799
1449,144.09,98,81.89,0.946905,2.426706,15.488429,,35.932041,0.784848
1450,218.42,125,82.05,0.946838,5.044116,13.815998,,35.534691,1.134821
1451,228.62,138,82.21,0.9468,4.798531,12.58758,,36.520035,1.058083
1452,169.36,128,82.39,0.946772,3.049512,17.652748,,34.3326,0.727253
1453,204.28,105,82.51,0.946721,4.836059,19.493639,,33.903313,1.297818
1454,181.1,103,82.63,0.946654,4.025885,15.668179,,36.670757,1.076491
1455,196.64,110,82.79,0.946609,4.884555,18.165483,,36.675919,1.124922
1456,216.83,114,82.93,0.946568,5.190968,14.464933,,35.271927,1.262504
1457,191.78,106,83.06,0.946479,3.702013,27.700266,,36.336761,1.134935
1458,186.75,102,83.19,0.946375,4.277239,18.953775,,35.983986,1.148137
1459,125.28,76,83.28,0.946259,3.090224,23.626682,,35.625874,0.856065
1460,181.62,98,83.4,0.94616,4.800555,21.922712,,35.082596,1.162966
1461,159.45,81,83.52,0.94602,3.946323,26.763546,,36.547268,1.191184
1462,194.05,126,83.69,0.945879,3.487172,22.595896,,34.850807,0.926204
1463,236.72,146,83.91,0.945736,3.868552,20.826468,,36.470581,1.026622
1464,174.62,103,84.02,0.945626,4.489272,21.736992,,35.453506,1.014595
1465,214.5,136,84.18,0.94552,3.696769,16.584391,,38.985149,0.939159
1466,107.1,84,84.29,0.945453,2.486444,24.629269,,39.731133,0.473096
1467,209.06,122,84.44,0.945414,4.783931,19.561468,,37.131966,1.062951
1468,211.79,128,84.57,0.945381,4.151981,18.272125,,37.716816,1.010948
1469,175.84,130,84.72,0.945375,3.292634,20.298897,,38.343498,0.705089
1470,233.0,154,84.93,0.945317,2.896216,21.580534,,34.45726,0.945311
1471,204.84,126,85.09,0.945291,4.396819,18.501162,,38.441486,0.967501
1472,203.1,104,85.2,0.945245,4.750438,22.070829,,37.0756,1.250809
1473,204.71,139,85.39,0.945157,2.585968,15.233993,,37.489777,0.847536
1474,163.15,99,85.52,0.945014,2.491763,25.137272,,38.890671,0.905913
1475,145.66,107,85.64,0.944861,2.245023,24.874496,,37.562237,0.658612
1476,92.77,70,85.74,0.944793,3.040661,32.079548,,38.67865,0.436153
1477,252.82,173,85.97,0.944693,2.82398,14.058396,,39.863548,0.859055
1478,198.21,118,86.12,0.944559,3.233964,17.072977,,39.269825,0.987647
1479,127.49,76,86.19,0.944462,3.883003,40.013905,,37.711647,0.833594
1480,171.31,95,86.34,0.9444,4.770949,24.784691,,37.570755,1.054018
1481,183.87,90,86.5,0.944294,4.287136,25.710732,,37.604805,1.269946
1482,202.87,106,86.67,0.944191,4.799635,18.532814,,36.800743,1.206876
1483,209.64,120,86.88,0.944122,4.764339,16.780155,,38.683796,1.061867
1484,225.33,119,87.01,0.944083,5.39025,35.722374,,37.826862,1.212551
1485,191.71,92,87.12,0.944091,6.089374,21.302176,,37.482334,1.316181
1486,164.56,97,87.27,0.944134,4.410914,21.453005,,40.195984,0.921112
1487,131.27,73,87.36,0.944166,3.586536,30.561327,,39.507637,0.905769
1488,190.92,116,87.5,0.944196,3.794286,14.316599,,40.616337,0.925674
1489,148.15,90,87.64,0.944247,3.846192,28.190205,,40.705811,0.833499
1490,71.68,61,87.73,0.944232,-0.422951,30.945162,,40.731373,0.168851
1491,168.03,93,87.87,0.944214,4.130938,21.41288,,38.260731,1.030086
1492,162.65,97,88.0,0.944112,2.126226,28.463709,,38.368973,0.912057
1493,234.53,138,88.17,0.94404,4.567229,15.686626,,41.061169,1.022163
1494,165.43,118,88.33,0.944036,3.789689,21.910402,,42.628689,0.662098
1495,231.08,146,88.51,0.944018,3.555142,22.603411,,39.010918,0.938885
1496,195.73,108,88.64,0.943973,3.782244,16.41614,,41.212872,1.055973
1497,176.79,94,88.78,0.943949,4.759238,28.639223,,39.536861,1.08801
1498,204.11,108,88.94,0.943939,4.791467,24.914253,,41.874031,1.125858
1499,185.09,102,89.07,0.943898,3.635163,16.456329,,41.804413,1.031163
1500,192.06,99,89.18,0.943826,4.078738,16.828594,,41.190762,1.15073
1501,228.34,124,89.81,0.94377,4.721482,15.347969,,41.596203,1.120652
1502,178.21,97,89.95,0.943744,4.656776,31.462196,,40.286068,1.045091
1503,162.2,87,90.13,0.943712,4.019548,18.911377,,40.845924,1.021311
1504,126.99,70,90.21,0.943665,3.185096,24.749237,,41.409748,0.858994
1505,205.62,111,90.39,0.94363,4.598702,26.286005,,41.197685,1.09726
1506,181.52,90,90.5,0.943615,5.152524,21.020002,,41.084019,1.184008
1507,154.66,93,90.6,0.943529,2.084596,23.077324,,42.318802,0.828455
1508,138.65,79,90.73,0.94341,2.67286,27.869226,,42.873493,0.842926
1509,171.26,90,90.85,0.943251,3.462867,34.699631,,40.1642,1.073244
1510,182.46,95,90.99,0.943108,4.426848,27.521479,,42.091087,1.093632
1511,154.62,80,91.1,0.942988,4.37006,22.311674,,41.639809,1.032385
1512,147.36,78,91.19,0.942913,4.473745,30.783531,,42.764874,0.963955
1513,204.26,103,91.32,0.942852,4.937846,24.668312,,42.978725,1.175267
1514,86.77,76,91.44,0.942789,0.637872,35.836742,,44.863155,0.179246
1515,152.43,81,91.55,0.942735,4.030705,25.735373,,43.255188,0.96887
1516,192.05,96,91.67,0.942759,6.032279,24.940552,,42.703617,1.164894
1517,165.68,93,91.81,0.942778,3.83056,24.196625,,41.472816,0.94277
1518,115.18,67,91.88,0.942814,3.202764,46.187366,,44.153763,0.690276
1519,216.7,110,92.02,0.942856,4.994328,21.943386,,42.726517,1.185498
1520,159.43,103,92.14,0.942865,2.491694,25.957815,,42.278099,0.740078
1521,181.72,88,92.29,0.942846,4.297976,17.738014,,43.932133,1.176256
1522,86.45,77,92.39,0.942876,1.456769,35.65905,,45.581264,0.153386
1523,181.12,89,92.49,0.942938,5.340387,21.465975,,43.285271,1.156452
1524,206.6,103,92.61,0.942988,4.742076,19.722313,,43.004353,1.188965
1525,217.0,124,92.78,0.943081,4.818728,16.665577,,45.609329,0.972662
1526,203.34,96,92.93,0.943188,5.678411,18.356176,,42.462345,1.27845
1527,176.42,90,93.05,0.943295,4.648273,25.257622,,43.539066,1.081091
1528,203.98,104,93.21,0.943379,4.388827,15.681759,,44.202847,1.133242
1529,212.18,102,93.34,0.943432,4.748088,32.397682,,43.5256,1.251875
1530,156.97,80,93.45,0.94347,3.924768,35.587688,,46.256348,0.997537
1531,159.55,82,93.57,0.943467,3.504343,20.36207,,43.614101,1.016142
1532,150.95,79,93.66,0.943435,3.352159,23.279226,,44.793007,0.951517
1533,148.28,77,93.76,0.943401,3.760469,24.05872,,44.697422,0.953053
1534,190.17,92,93.9,0.943334,4.196448,19.778118,,43.613155,1.189981
1535,196.26,96,94.01,0.943251,4.42192,29.614487,,44.028934,1.180375
1536,203.62,94,94.13,0.94322,5.999377,24.74827,,45.157215,1.281133
1537,146.36,77,94.23,0.943149,2.947601,31.492172,,45.228374,0.919052
1538,194.12,92,94.34,0.943087,5.025711,16.863705,,44.448566,1.220643
1539,200.92,93,94.45,0.943092,6.229623,21.269037,,45.701424,1.261892
1540,194.59,98,94.58,0.943133,5.195911,30.255308,,45.584633,1.109535
1541,190.42,94,94.75,0.943179,4.737992,25.554516,,46.666706,1.12313
1542,146.48,76,94.86,0.943258,4.398022,24.840082,,46.197598,0.923823
1543,193.59,97,95.01,0.943295,3.974983,12.956492,,44.26553,1.12697
1544,222.45,122,95.14,0.943355,4.676114,21.159559,,46.121815,1.021831
1545,215.98,116,95.29,0.943357,3.335967,20.004906,,47.018841,1.034459
1546,163.09,84,95.4,0.943352,3.896597,47.676582,,45.977432,0.988335
1547,170.23,88,95.5,0.943326,3.700488,21.599701,,45.703655,1.001459
1548,166.37,86,95.6,0.94333,4.527434,28.611626,,46.115879,0.986319
1549,191.6,92,95.73,0.943322,4.577652,33.615681,,47.090767,1.155705
1550,201.69,100,95.88,0.943384,5.804873,20.170155,,47.935474,1.117054
1551,156.73,81,95.96,0.943471,4.341223,24.283484,,48.050884,0.932131
1552,159.23,81,96.05,0.943569,4.291417,39.994205,,48.463982,0.962062
1553,201.07,95,96.16,0.943647,4.719696,26.924561,,46.545353,1.204746
1554,145.03,78,96.26,0.943712,3.425596,47.735657,,46.569153,0.847265
1555,210.26,105,96.39,0.943734,3.860808,24.02165,,48.22089,1.115652
1556,190.66,97,96.54,0.943791,5.011272,20.494038,,47.1035,1.053941
1557,201.75,95,96.65,0.943839,4.797845,31.812407,,48.378563,1.189898
1558,193.26,93,96.77,0.943898,4.924541,30.89048,,48.458172,1.135175
1559,196.77,103,96.93,0.944019,5.387811,24.447067,,47.767788,1.014118
1560,203.58,96,97.05,0.944134,4.916669,35.505772,,48.599598,1.185678
1561,193.69,91,97.15,0.944242,4.877542,27.227274,,48.594379,1.167676
1562,205.97,96,97.28,0.944334,4.843771,28.447535,,48.895901,1.20725
1563,179.32,88,97.42,0.944413,4.246224,27.599188,,49.989807,1.047124
1564,199.17,93,97.52,0.94444,4.006057,25.105705,,49.398033,1.178447
1565,178.64,89,97.63,0.944466,4.223677,31.927849,,49.493702,1.023355
1566,201.79,92,97.75,0.944511,5.371181,25.492596,,50.329723,1.215866
1567,201.88,93,97.89,0.944554,4.959215,30.417068,,49.833939,1.201393
1568,101.42,59,97.95,0.944671,3.360164,57.355957,,49.33746,0.481442
1569,195.97,94,98.05,0.94478,4.566671,22.778866,,49.878761,1.115555
1570,207.94,99,98.18,0.944929,5.628641,34.190269,,50.432396,1.15003
1571,119.8,64,98.26,0.945142,4.12983,56.421017,,52.333191,0.659136
1572,205.49,99,98.38,0.945343,4.777252,26.693678,,50.280354,1.12468
1573,201.18,97,98.51,0.945557,5.158392,30.78788,,50.035049,1.115883
1574,203.75,99,98.64,0.945784,5.122705,27.264378,,51.049953,1.0962
1575,107.41,60,98.73,0.946017,2.545428,68.223305,,52.307384,0.522776
1576,128.69,68,98.83,0.946003,-1.321783,53.120739,,52.251328,0.71584
1577,208.95,104,98.96,0.945937,3.288933,25.738821,,50.825413,1.072604
1578,200.64,99,99.06,0.945873,4.281197,38.358517,,49.293747,1.082922
1579,136.2,70,99.16,0.945885,4.452513,53.471489,,52.944874,0.779095
1580,196.33,92,99.27,0.945874,4.279701,24.134806,,51.551292,1.135022
1581,212.42,104,99.39,0.945863,4.526353,23.519545,,51.438114,1.099302
1582,138.74,71,99.49,0.945887,3.867254,46.671391,,53.842354,0.788309
1583,202.5,93,99.61,0.945844,3.659065,42.362091,,51.825569,1.179206
1584,163.7,80,99.72,0.945814,3.958644,44.979317,,53.902428,0.945969
1585,206.36,97,99.84,0.945787,4.672724,29.531572,,52.136059,1.141313
1586,138.34,73,99.95,0.945722,2.229712,51.090137,,54.234631,0.735345
1587,214.28,109,100.08,0.945669,4.327378,25.506105,,52.631527,1.024631
1588,199.83,93,100.21,0.945527,2.926659,23.439375,,52.108822,1.140789
1589,152.73,79,100.32,0.945321,1.795672,43.864185,,54.028591,0.822994
1590,202.54,95,100.44,0.945064,3.271641,24.765398,,52.809284,1.127943
1591,129.04,68,100.51,0.944834,2.836789,58.17355,,54.993587,0.684163
1592,118.62,66,100.61,0.944551,1.012971,59.214756,,52.948311,0.58177
1593,134.83,70,100.69,0.944275,2.466701,53.760754,,55.65744,0.720772
1594,192.5,103,100.83,0.944031,3.70393,30.089848,,54.167229,0.885375
1595,143.68,73,100.93,0.943824,3.495095,43.258511,,54.589199,0.800404
1596,202.3,92,101.05,0.943673,5.433425,35.030399,,52.738895,1.176617
1597,207.38,96,101.16,0.94349,3.729958,31.231287,,53.524036,1.148995
1598,205.87,95,101.3,0.943394,6.007469,35.0508,,53.508099,1.151658
1599,206.3,97,101.43,0.943316,4.592285,39.554779,,53.84948,1.114269
1600,207.37,96,101.55,0.943253,4.793954,27.809103,,54.364151,1.138912
1601,210.25,99,102.12,0.943194,4.484726,34.407486,,54.116058,1.115717
1602,131.85,69,102.23,0.943118,2.111636,51.474224,,56.273205,0.677614
1603,210.14,97,102.4,0.943071,5.110088,46.771851,,54.663319,1.14008
1604,169.86,83,102.51,0.943065,4.447157,36.28904,,55.650192,0.927163
1605,202.06,93,102.65,0.943045,4.336008,24.880774,,54.443665,1.124818
1606,209.75,100,102.86,0.943014,4.114594,28.626947,,55.056885,1.074863
1607,207.86,96,102.99,0.943032,5.4521,28.543463,,55.513142,1.120597
1608,135.77,71,103.1,0.943012,2.126744,57.399654,,56.565956,0.684268
1609,158.3,79,103.23,0.942872,1.231788,48.099747,,56.582172,0.841181
1610,142.41,73,103.36,0.942702,2.095472,50.556557,,56.33107,0.738068
1611,116.27,65,103.48,0.942494,0.929865,37.573204,,55.766727,0.499202
1612,158.05,80,103.61,0.942335,3.854871,38.306343,,56.887901,0.814024
1613,116.4,64,103.75,0.942233,2.753899,61.296989,,57.691021,0.492686
1614,123.64,72,103.87,0.942062,0.529224,73.215797,,56.696804,0.485986
1615,105.11,60,103.97,0.941976,2.823924,60.42395,,57.219093,0.38011
1616,90.4,55,104.06,0.941873,0.348309,71.192528,,56.57729,0.210108
1617,109.83,62,104.14,0.941842,2.970342,64.848488,,57.714149,0.424408
1618,160.59,91,104.24,0.941831,2.992027,44.705471,,57.292648,0.665369
1619,78.43,50,104.31,0.941787,-0.403726,70.779625,,56.243614,0.045222
1620,85.63,53,104.37,0.941778,1.121762,70.878517,,57.76569,0.131886
1621,95.4,57,104.47,0.9417,-0.265192,68.408646,,57.203766,0.2601
1622,147.5,77,104.56,0.941582,1.964076,60.968159,,57.068638,0.717956
1623,77.08,49,104.61,0.941475,0.124303,78.273041,,56.980595,0.016076
1624,110.15,62,104.71,0.941265,-0.470728,82.912987,,57.535061,0.421824
1625,93.47,56,104.81,0.94107,0.879653,48.380157,,57.143368,0.236653
1626,105.47,61,104.88,0.94094,2.245682,71.899185,,57.922592,0.351763
1627,93.94,57,104.93,0.940874,2.019967,86.957024,,56.818863,0.222755
1628,103.41,60,105.04,0.940854,2.102974,80.334251,,57.325047,0.336316
1629,65.36,44,105.09,0.940813,-1.305166,80.066551,,55.912937,-0.190972
1630,82.52,53,105.17,0.940774,0.224015,86.322716,,56.224697,0.064806
1631,137.45,72,105.25,0.940752,2.898869,66.012947,,58.16927,0.641286
1632,80.92,51,105.31,0.940792,1.341719,72.193184,,57.013847,0.051117
1633,106.43,65,105.37,0.940864,2.012975,64.197998,,55.887669,0.317888
1634,86.52,54,105.46,0.940905,0.038564,55.099972,,56.366798,0.119183
1635,81.62,51,105.53,0.940845,-1.798341,66.526619,,56.716156,0.058785
1636,91.21,55,105.6,0.940767,0.34696,44.279053,,56.133045,0.193177
1637,118.97,68,105.69,0.940725,2.28506,66.088821,,57.013599,0.445947
1638,104.5,61,105.79,0.940645,0.33355,59.175663,,57.495983,0.318621
1639,74.17,48,105.86,0.940587,0.027593,86.535957,,57.052082,-0.069131
1640,85.74,53,105.92,0.940578,1.263238,72.286438,,57.214096,0.097162
1641,81.42,51,106.0,0.940501,-1.186358,83.192352,,57.695362,0.033396
1642,96.75,58,106.1,0.940446,1.298267,53.508144,,56.010727,0.238379
1643,103.74,65,106.17,0.940375,0.547788,82.854897,,56.56871,0.252283
1644,119.66,68,106.28,0.940321,2.044469,75.238365,,56.71714,0.447379
1645,123.63,68,106.36,0.940317,2.915391,49.153248,,57.284206,0.501998
1646,114.32,66,106.45,0.940304,1.315438,65.143051,,57.469276,0.388795
1647,109.34,72,106.55,0.940191,-0.989619,72.668549,,57.623318,0.236588
1648,76.99,49,106.6,0.94014,0.826875,70.973137,,55.795448,-0.021288
1649,117.4,75,106.69,0.940083,1.157512,40.814331,,56.443398,0.323037
1650,142.48,84,106.81,0.939999,1.443065,51.323475,,58.177532,0.508576
1651,177.73,99,106.94,0.939938,3.095549,34.221203,,58.102169,0.699439
1652,118.12,71,107.04,0.939863,1.070525,47.852436,,56.753723,0.377684
1653,94.39,57,107.1,0.939831,1.480301,57.763626,,57.371574,0.185968
1654,193.8,109,107.22,0.939773,2.354968,43.622765,,56.334492,0.745777
1655,119.19,70,107.3,0.939738,1.913053,57.891209,,58.108654,0.390754
1656,86.02,57,107.39,0.939675,-0.383785,47.479694,,56.679234,0.043194
1657,92.65,56,107.46,0.939666,1.712081,76.02211,,56.570034,0.170777
1658,124.12,70,107.55,0.939719,3.191958,73.666061,,56.539299,0.473275
1659,87.17,54,107.63,0.939764,0.400772,77.655319,,55.508682,0.108273
1660,118.87,68,107.74,0.93988,3.23936,64.884796,,56.664677,0.425024
1661,117.77,65,107.85,0.939964,1.49494,64.263168,,57.766201,0.442317
1662,99.89,60,107.91,0.939963,-0.520984,82.165092,,57.322327,0.233707
1663,161.74,84,108.02,0.939965,3.040852,32.786015,,57.61673,0.735698
1664,123.75,70,108.1,0.939923,1.000005,54.013622,,58.263176,0.44875
1665,220.16,113,108.25,0.939853,3.079522,26.00522,,56.449329,0.926479
1666,114.45,64,108.35,0.939854,2.995539,55.311745,,57.554016,0.405394
1667,129.83,75,108.44,0.939802,0.761454,46.805828,,58.107498,0.458457
1668,176.11,90,108.56,0.939808,4.273724,42.642033,,58.256626,0.798603
1669,102.9,60,108.66,0.939838,1.634759,70.864449,,57.508457,0.273701
1670,184.8,93,108.79,0.939744,1.104774,34.766022,,57.595688,0.853042
1671,219.59,106,108.9,0.939669,4.304057,30.419746,,58.206905,0.999958
1672,125.94,68,108.99,0.939591,1.890901,51.586349,,57.650635,0.509317
1673,107.6,63,109.09,0.939603,2.855967,56.840584,,57.857773,0.301493
1674,166.36,85,109.21,0.939637,3.606368,45.888248,,58.075356,0.762182
1675,143.9,74,109.3,0.939625,1.862092,43.993732,,58.453186,0.654303
1676,94.86,56,109.37,0.939668,1.967275,73.728966,,56.254272,0.19697
1677,201.34,101,109.49,0.939731,4.153299,33.26609,,58.467037,0.890299
1678,209.14,99,109.62,0.939796,4.295218,25.195444,,56.986061,1.01278
1679,141.39,75,109.71,0.939735,-0.034108,43.143192,,58.436089,0.599763
1680,162.51,84,109.85,0.939719,3.767177,48.171085,,59.059479,0.71834
1681,116.1,66,109.92,0.939785,3.169142,59.724216,,58.119537,0.378883
1682,183.43,90,110.03,0.939853,3.684601,42.597832,,58.571033,0.866446
1683,211.63,101,110.2,0.939923,4.243361,23.588764,,57.206379,1.000302
1684,152.47,78,110.3,0.939964,2.365881,40.597019,,59.062675,0.686434
1685,154.75,80,110.39,0.940023,3.24207,40.305683,,59.197865,0.679784
1686,129.65,70,110.49,0.940016,0.821677,47.550743,,58.548397,0.508469
1687,124.66,67,110.58,0.940032,2.432274,51.846539,,58.334393,0.483196
1688,129.25,70,110.66,0.940059,2.282673,43.574829,,58.232502,0.501692
1689,125.12,69,110.77,0.940122,2.615178,36.789425,,59.253246,0.446302
1690,187.64,98,110.91,0.94017,2.993351,41.633339,,59.025078,0.778424
1691,114.58,64,110.99,0.94027,2.602614,52.848114,,59.26511,0.359709
1692,110.58,62,111.07,0.940379,1.778758,60.076923,,58.396393,0.334719
1693,197.49,99,111.2,0.940483,3.59853,39.275524,,59.150009,0.860344
1694,137.42,74,111.28,0.940522,1.12201,47.547092,,59.216869,0.537629
1695,135.43,70,111.38,0.940623,3.689958,48.064949,,59.28109,0.572705
1696,201.39,99,111.52,0.940678,2.823944,37.759998,,59.650208,0.891884
1697,219.9,104,111.63,0.940749,4.574162,35.732937,,58.586655,1.008179
1698,160.72,79,111.74,0.940835,3.57163,45.104271,,58.408962,0.763136
1699,162.35,82,111.84,0.940934,3.392284,42.218437,,59.471294,0.722576
1700,165.04,83,111.95,0.941029,3.119562,44.140079,,59.60207,0.736578
1701,116.72,64,112.45,0.941076,0.783559,50.176399,,59.243542,0.378721
1702,213.61,99,112.6,0.941118,4.155429,30.662424,,59.129356,1.013616
1703,150.16,75,112.72,0.94118,3.186384,48.368748,,60.581219,0.666064
1704,161.22,82,112.86,0.941228,2.705389,37.73542,,60.097351,0.695758
1705,126.22,69,112.99,0.941279,1.923759,62.788651,,58.362164,0.449348
1706,168.34,84,113.14,0.941343,3.449447,42.516277,,59.717861,0.751781
1707,178.9,90,113.32,0.941381,2.70966,35.769188,,59.677479,0.777134
1708,205.51,96,113.47,0.941454,4.819941,28.406555,,57.832592,0.985586
1709,210.73,98,113.63,0.941528,4.201832,38.100796,,59.681522,0.988057
1710,177.26,88,113.76,0.9416,3.250339,43.757286,,59.55204,0.787688
1711,227.56,115,113.93,0.941605,2.405892,24.069754,,59.962551,0.894741
1712,210.56,99,114.06,0.941616,4.147861,25.688911,,59.544548,0.968583
1713,217.19,107,114.24,0.941623,3.668367,32.723652,,59.379112,0.912328
1714,211.92,106,114.37,0.941648,3.963004,27.62886,,60.081669,0.8692
1715,204.42,100,114.48,0.941668,3.560273,27.966303,,59.849945,0.883244
1716,211.55,101,114.67,0.941678,3.683949,25.364746,,59.711086,0.939081
1717,149.68,77,114.82,0.941544,-0.793857,45.45348,,61.972099,0.588179
1718,154.38,81,114.9,0.941394,1.88733,45.178905,,61.202656,0.595584
1719,207.09,96,115.0,0.941269,4.174103,25.525278,,58.751896,0.977473
1720,209.79,100,115.14,0.94115,3.622296,35.463146,,60.185585,0.92666
1721,210.1,98,115.27,0.941045,3.999656,24.035887,,59.432407,0.966714
1722,209.51,109,115.41,0.940928,2.742295,25.411297,,60.638695,0.791248
1723,208.82,100,115.54,0.94082,3.674324,22.599524,,59.88797,0.913963
1724,213.19,104,115.68,0.940742,4.034378,26.008747,,59.825401,0.898142
1725,205.46,101,115.82,0.94064,2.825007,28.691458,,59.948132,0.863701
1726,210.95,102,115.94,0.940587,4.392907,25.865646,,60.323746,0.898484
1727,196.65,103,116.09,0.940557,3.336814,30.840597,,61.70047,0.728419
1728,209.1,102,116.22,0.940537,3.681091,18.069336,,60.747658,0.87339
1729,208.31,100,116.49,0.940521,3.721593,20.08073,,60.420486,0.895325
1730,220.11,109,116.66,0.940514,3.677798,24.543943,,61.449707,0.868385
1731,109.22,65,116.76,0.940545,1.338223,66.403488,,62.939388,0.148453
1732,200.95,96,116.91,0.940536,2.856402,24.18117,,60.638519,0.876129
1733,199.39,96,117.11,0.940537,3.637061,21.635483,,61.260899,0.850205
1734,83.2,55,117.16,0.940586,0.191835,72.67421,,63.283665,-0.191989
1735,209.04,100,117.29,0.94064,3.861878,35.180264,,61.997227,0.878205
1736,203.65,96,117.42,0.940683,3.569523,17.634169,,59.795513,0.905221
1737,206.21,102,117.54,0.940693,2.769178,16.32633,,61.525993,0.825114
1738,191.13,93,117.67,0.940686,2.946484,25.57991,,61.692722,0.799094
1739,199.99,95,117.81,0.940708,4.215431,21.735334,,58.405968,0.892521
1740,96.94,60,117.89,0.940744,0.196837,67.765732,,63.493904,-0.014686
1741,208.35,100,118.03,0.940812,4.338248,20.326527,,60.834122,0.87626
1742,206.7,99,118.17,0.940872,3.51539,22.223516,,61.108044,0.870872
1743,127.31,71,118.25,0.94088,0.37036,45.071144,,63.401001,0.314136
1744,194.89,94,118.36,0.940853,2.646092,25.518806,,61.498497,0.818615
1745,176.84,89,118.48,0.940807,2.386295,43.651283,,62.500378,0.684439
1746,206.52,99,118.62,0.940767,3.549305,19.742308,,60.265823,0.872332
1747,199.27,102,118.75,0.940725,2.866521,30.426231,,62.552944,0.735713
1748,142.41,76,118.87,0.940673,1.445601,38.083984,,63.591785,0.44185
1749,167.39,85,118.98,0.940647,2.961831,51.57774,,62.636665,0.62926
1750,171.35,86,119.08,0.940557,1.131289,34.428932,,63.228233,0.652366
1751,137.0,75,119.17,0.940498,1.982384,36.534611,,63.696888,0.375944
1752,187.95,93,119.27,0.940292,-0.040593,30.423094,,61.944866,0.744291
1753,177.5,86,119.38,0.940105,2.93693,35.409584,,61.433174,0.736722
1754,158.5,82,119.47,0.939929,2.12508,44.172825,,62.186775,0.561275
1755,96.67,59,119.54,0.939856,1.483152,77.408226,,64.938446,-0.056107
1756,199.39,95,119.67,0.939801,3.588863,29.285946,,60.528797,0.840163
1757,139.97,75,119.8,0.939791,2.540369,31.774395,,62.555111,0.416784
1758,203.57,98,119.92,0.939767,3.096524,31.070303,,60.847565,0.837089
1759,151.59,79,120.01,0.939762,2.40273,42.65485,,63.52309,0.497653
1760,202.99,97,120.15,0.939759,3.457033,16.925642,,61.606686,0.834812
1761,211.42,99,120.28,0.939784,4.213064,23.196154,,62.060291,0.884307
1762,206.15,98,120.4,0.939855,4.470896,28.039576,,60.419796,0.860113
1763,153.65,80,120.5,0.939923,2.088048,43.385353,,63.65377,0.497173
1764,200.36,97,120.61,0.940001,3.637983,16.572899,,61.019661,0.805458
1765,207.42,101,120.74,0.940074,3.359087,23.038664,,61.801125,0.809958
1766,205.09,97,120.88,0.940122,2.995861,27.078676,,62.731979,0.834789
1767,191.49,93,121.01,0.940187,3.604688,17.109547,,61.171989,0.765161
1768,198.66,94,121.12,0.940224,2.939508,21.716093,,61.121113,0.826519
1769,203.96,98,121.24,0.940218,2.523511,18.206354,,62.357555,0.808549
1770,133.65,72,121.33,0.940168,0.32959,38.671574,,65.976723,0.312919
1771,206.78,100,121.45,0.940109,2.975518,14.381313,,62.580967,0.802863
1772,141.39,75,121.54,0.940008,0.669077,37.433582,,64.861382,0.385427
1773,166.23,83,121.65,0.939905,2.11077,26.300863,,63.61113,0.594365
1774,157.64,80,121.77,0.939794,1.736022,43.385647,,64.454033,0.521132
1775,114.07,65,121.86,0.939759,1.749722,53.975056,,66.246902,0.102554
1776,207.01,99,121.98,0.939764,4.04102,18.665297,,62.750637,0.811903
1777,127.48,71,122.07,0.939664,-1.162546,48.46117,,65.605743,0.228847
